id,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
11994,15990.326001,13,17,24,4,508.45961135824507,1299.1345574740558,22931.14048943181,508.45961135824507,1
11995,537.259999,5,5,14,50,117.34395595815744,117.34395595815744,36221.991845700046,181.50642301083556,2
11996,28242.0,3,11,27,4,208.3313971909306,785.5584945962703,208.3313971909306,236.7926097322785,5
11997,45345.11300000001,17,5,19,29,154.1786596868739,789.6942049436992,77648.16248012763,154.1786596868739,2
11998,786.1550000000002,10,10,23,29,146.291848932891,1090.9552964086445,146.291848932891,146.291848932891,6
11999,71778.183001,15,11,23,47,58074.77449358466,98042.5464116581,212426.98406061615,58074.77449358466,3
12000,357.0,6,6,22,4,764.8291724341632,764.8291724341632,31890.75775201308,764.8291724341632,0
12001,44914.88600000001,16,5,29,35,51.99627458009349,658.2283603769113,19073.21484800352,51.99627458009349,1
12002,10065.0,19,22,14,24,20.05461403713905,1295.902753630684,20.05461403713905,278.83222014693666,2
12003,1089.447999,16,17,9,2,65.73589486305872,65.73589486305872,82.78668592105682,65.73589486305872,0
12004,1040.22,16,16,29,48,25.067647722283148,25.067647722283148,89.65580121081766,25.067647722283148,2
12005,1529.0,18,18,13,15,119.0552951467274,934.1642991756952,6798.078308736092,119.0552951467274,3
12006,5082.582,14,15,19,11,1250.3889270955044,1644.7012767452375,46921.671180553836,1250.3889270955044,6
12007,62949.487,15,8,17,50,78.3554777621587,5772.128721045111,33961.67212901543,78.3554777621587,5
12008,15218.563999999998,6,11,27,52,45.06977005476902,45.06977005476902,41822.1222396728,79.01291154720887,1
12009,22880.0,8,14,15,20,199.52885684663045,438.1818102673042,199.52885684663045,199.52885684663045,0
12010,534.986,7,8,11,32,138.056902813953,229.08095435468158,2766.240001948502,138.056902813953,4
12011,414.226,18,19,16,7,112.32483888957373,853.2446274834438,113514.80867036,112.32483888957373,3
12012,519.080999,9,9,3,48,208.54890899061095,239.61023727308438,59630.783928318466,208.54890899061095,5
12013,8790.273000000001,16,19,11,32,205.61577311257358,791.7571756691789,205.61577311257358,241.0282012365956,4
12014,681.591,11,11,25,8,34.027949793884076,34.027949793884076,36093.692111401535,45.845930281065996,5
12015,1335.513,6,7,17,20,361276.3026324594,361276.3026324594,403081.9109220587,369708.08798819396,2
12016,420.837001,14,14,11,10,35.497223434681956,590.6878983655761,58914.1348570944,35.497223434681956,5
12017,61085.997,17,10,23,8,89.932435553191,605.5138804975722,102610.61245732891,89.932435553191,3
12018,424.744,17,17,26,43,82.4715200088937,82.4715200088937,175.06561815154285,82.4715200088937,3
12019,19555.395,5,10,20,25,204.26790775164352,204.26790775164352,50121.54189955753,204.26790775164352,1
12020,559.7330000000002,6,6,5,23,7720165.208546045,7750549.915780987,7945020.502354279,7720165.208546045,0
12021,329.99900099999996,16,16,20,3,159.19877681459846,159.19877681459846,223.1909986129766,159.19877681459846,4
12022,359.19599999999997,11,11,4,31,170.5325308447936,197.04805374971906,138399.30170566743,170.5325308447936,4
12023,785.9530000000002,7,7,2,44,319.0261040886607,1140.9509901165961,29156.34515447036,319.0261040886607,3
12024,3098.3459989999997,11,12,14,24,36.70046466581689,1182.334159388146,23099.575356556627,36.70046466581689,2
12025,533.1419999999999,22,22,23,25,213.04839037042538,213.04839037042538,75166.33618237097,226.40617359904815,4
12026,11200.471999,11,14,31,22,217.8064733742432,461.27433583339547,35461.072541461064,217.8064733742432,2
12027,6962.460999000001,16,18,10,49,272.33217371080843,2112.750529769301,22995.12726929691,272.33217371080843,6
12028,49894.234,20,10,6,40,239.18997806041446,2906.825997542111,34159.560814597986,239.18997806041446,4
12029,302.177,19,19,22,12,26.285330568643943,656.6964613196897,10362.043972543775,159.2637847249016,2
12030,66027.244,15,9,31,52,921.9445820602314,2904.8508636291986,40476.54456141692,921.9445820602314,5
12031,380.0,14,14,31,35,266.4443369749582,266.4443369749582,39047.3404688539,1035.4323780450763,3
12032,1225.055,12,12,9,41,110.78321069662412,1031.798716509175,36758.40272857744,110.78321069662412,0
12033,13646.26,11,15,17,3,46.66617354268472,46.66617354268472,45934.19836410481,46.66617354268472,1
12034,645.0499990000002,9,9,21,16,89.91073786032082,565.2722752786633,81221.16814800017,89.91073786032082,4
12035,756.191,8,8,4,31,23913.24345423872,23913.24345423872,168589.71364941518,97767.00335891226,4
12036,3650.489,14,15,6,49,69.7373342580684,893.2006092591562,135732.4968831573,69.7373342580684,1
12037,515.2470010000002,8,8,15,33,254.19676425760528,889.3553189893395,38713.92230987188,254.19676425760528,1
12038,2545.618,9,10,27,17,21.74472849571161,589.4892789867065,21.74472849571161,252.1367366755735,3
12039,536.0,16,16,15,46,55.448884212664574,56.786274890599934,34552.85442824629,55.448884212664574,2
12040,937.015999,6,7,4,36,1212474.9133126207,1212474.9133126207,1501726.5291305915,1240193.1805270026,0
12041,528.298001,9,10,11,45,376351.46149053023,376351.46149053023,658614.0414186365,384521.3095749138,5
12042,4246.0,17,19,11,50,14.905485280569994,452.80539251907004,42799.50597005507,14.905485280569994,0
12043,64680.00000000001,18,12,11,2,6775981.295696167,6775981.295696167,6839679.643091003,6831413.613614926,3
12044,1651.7790009999999,6,6,27,30,20.6838775753098,2594.553579621047,11371.889910684244,20.6838775753098,3
12045,358.7530000000001,20,20,17,24,288126.4250365059,288126.4250365059,452052.5817333393,340849.89679939556,5
12046,35696.125,18,4,20,12,162.3930643418162,1007.1900374580223,15710.849603185205,162.3930643418162,0
12047,8651.385,9,11,15,46,535.9328728741134,594.349147456734,41604.591411207046,535.9328728741134,2
12048,27704.389000000006,21,5,19,11,35.61905251751483,416.2858277054824,15451.725877841789,35.61905251751483,6
12049,3423.0,12,13,7,1,4090.1295428467097,4090.1295428467097,60316.353776768075,6419.894761863795,6
12050,948.9989999999999,16,16,13,24,10.747344121773468,932.8013182111677,26674.470643141827,10.747344121773468,1
12051,33943.034,6,16,9,2,224.7631554419653,474.20213762294367,35464.543728513294,224.7631554419653,0
12052,35727.256999000005,20,6,7,10,309.048196807239,1022.6498205086248,136264.9018481326,309.048196807239,1
12053,330.0,4,4,5,14,245.84850015329238,245.84850015329238,36330.40736302452,258.5660078156227,2
12054,65573.0,20,15,5,1,134.2123240218036,566.994028754168,10501.025216219543,134.2123240218036,4
12055,2545.3979999999997,23,0,18,50,128.42489003150695,1215.938800211174,13493.219024263395,128.42489003150695,6
12056,36803.785001,6,17,8,49,88.21063962997576,587.9243959960863,4309.951730460108,88.21063962997576,3
12057,1281.0,6,6,22,34,31.63712711815986,431.36805726678114,31.63712711815986,347.61660204421224,1
12058,473.128,9,9,14,50,64.6656572524476,64.6656572524476,27771.375642526582,64.6656572524476,3
12059,607.663001,5,5,17,29,7.891759720949086,7.891759720949086,33899.539551106864,55.19602791570594,0
12060,3861.0000000000014,13,14,25,4,7308412.463173976,7308412.463173976,7397796.600281533,7391093.826573835,3
12061,3142.1169990000008,14,15,29,13,216.58008984128872,488.90622069396727,46553.08858446209,216.58008984128872,2
12062,13666.776999000003,11,15,11,50,57.98108254735539,109.20067666411647,23273.46918629324,57.98108254735539,0
12063,67590.0,14,9,30,30,1390.9610214389331,1390.9610214389331,19745.90377037301,1565.7627204133262,6
12064,408.652001,10,10,11,49,3053.4918058181092,3053.4918058181092,174894.49985668206,12282.044351396577,6
12065,53138.0,6,21,22,4,390.1266931942618,850.8119093588432,16716.645566335766,390.1266931942618,0
12066,16600.743000000002,18,23,10,10,46.669368621974456,170.8738938172643,90559.68634410437,46.669368621974456,4
12067,4171.932000000002,16,18,25,21,9338685.257081473,9338685.257081473,9438433.378206147,9429639.78505091,3
12068,1450.803001,9,9,17,20,320.1001497984288,679.6758268182296,31265.813878095174,320.1001497984288,2
12069,42259.323001,19,6,16,3,208.66061731892623,789.9136106518451,208.66061731892623,237.6460963034413,0
12070,4975.763999000002,18,19,3,5,392192.2249137185,392192.2249137185,674787.1565293508,400782.5127595245,4
12071,1193.849999,14,15,19,16,165.4354498920471,800.4654756457162,10793.91598542625,165.4354498920471,2
12072,2994.6649989999996,15,16,28,13,373313.0449920926,429113.9440800904,601643.0205429972,373313.0449920926,1
12073,1394.5300000000002,6,6,15,50,22.989848587472878,26.924591379810373,33878.436815772206,68.68783420261704,4
12074,13228.267000000002,7,11,28,48,229.7757710460896,471.30161740564085,35471.9419310052,229.7757710460896,1
12075,2047.55,10,11,6,14,30.669713681078008,1951.3942267922516,33866.514844114616,30.669713681078008,3
12076,823.0010000000002,11,11,10,23,269.5219928430769,269.5219928430769,27395.200407507797,296.0898138884366,5
12077,833.5009990000002,16,17,24,12,218.90901547573912,3299.823980519818,21169.053017058446,218.90901547573912,4
12078,6953.016000000001,15,17,17,42,302.00071360286233,2645.4857638265794,33095.94336443225,302.00071360286233,1
12079,3855.9470010000014,19,20,6,27,631.8999794374988,631.8999794374988,9641.121104143704,1340.4529542046291,3
12080,76584.0,15,12,9,49,243.1029905207711,579.4478717784741,36746.91335679033,243.1029905207711,5
12081,45582.0,16,5,18,3,695.0385502734373,3994.502687979032,43874.947026805545,695.0385502734373,3
12082,7252.233,7,9,14,46,99.9285210900974,269.0559976663417,99.9285210900974,99.9285210900974,1
12083,37013.811001,19,6,19,3,88.20299709263409,3467.3867669301812,82756.89667548983,88.20299709263409,3
12084,60302.00000000001,17,10,10,6,86.4668969968387,1642.7684029914483,34777.730387799376,86.4668969968387,4
12085,423.35600000000005,13,13,14,50,107.25420174648752,107.25420174648752,165.8055660979089,107.25420174648752,3
12086,1977.24,23,23,23,47,165.44242193710687,823.4389994733515,8725.282970447935,165.44242193710687,3
12087,360.0060000000001,13,14,31,31,85.9088564271224,166.2570910266847,112836.72362776885,169.3391282108013,0
12088,695.9870000000002,16,16,26,30,91.27898198481472,786.1419821438138,27585.48142369164,91.27898198481472,2
12089,78721.0,14,11,6,1,181.4735561920985,1168.3230969712138,24157.665202142012,181.4735561920985,5
12090,988.723,10,10,14,2,11.697545992282135,487.3174142190729,180.45242532912533,11.697545992282135,5
12091,750.8629990000002,4,5,5,18,76.24212057832871,461.05685750800455,44459.61587544939,76.24212057832871,4
12092,1302.997,12,12,22,8,144.72727515792857,783.063486617687,144.72727515792857,144.72727515792857,2
12093,846.6650000000002,13,13,21,25,43.31298676530789,3547.9912496645366,12397.662383197969,43.31298676530789,2
12094,579.7660000000002,6,7,29,26,18.51943787929929,18.51943787929929,15210.431604686572,23.717874022761226,3
12095,1966.0,12,13,24,51,178.43867895226006,617.5240666091981,75109.5184916836,178.43867895226006,6
12096,15664.836001,6,11,8,49,114.07977187800572,1674.8993144481674,114.07977187800572,114.07977187800572,4
12097,3298.8390000000004,12,13,24,12,218.57803212829566,1134.729581929438,1547.3623577532444,218.57803212829566,4
12098,88417.34199999999,11,12,25,47,67.01680366440627,67.01680366440627,26131.185510758864,109.9772815792508,5
12099,313.221,7,7,18,7,94.79600093618505,328.3397413813774,18360.967093235133,94.79600093618505,5
12100,335.0,6,6,17,3,22.543560060018173,22.543560060018173,18146.28741441342,22.543560060018173,2
12101,10928.333,15,18,25,39,156.6454867196733,214.47427189203495,22870.68594273044,156.6454867196733,0
12102,61883.201999,16,9,14,24,308.65417730507727,1022.2719894514385,136263.95986999202,308.65417730507727,2
12103,13892.166001,15,19,8,10,8100662.085927688,8100662.085927688,8180717.647007522,8174963.879321748,2
12104,430.93699999999995,5,5,26,17,18.519528156275626,18.519528156275626,43371.74969445283,18.519528156275626,2
12105,82428.463,18,17,10,32,504.70561981784414,1285.5168384166475,52111.663667533445,504.70561981784414,3
12106,56104.221999,17,8,28,4,123.13267673268328,938.3301446375943,6801.578274108335,123.13267673268328,5
12107,4153.1770000000015,10,11,20,38,79.9426753084504,79.9426753084504,49027.19645762949,129.53061791483594,2
12108,709.0600009999999,11,12,13,24,36.94944415898532,36.94944415898532,71.83092521603447,61.63533652769678,1
12109,4465.425,9,10,30,5,114.85519856245656,114.85519856245656,50552.04342539315,143.5569842048315,0
12110,2844.559001,16,17,11,37,757.0061694915535,1623.547162990104,40662.52833134517,757.0061694915535,0
12111,14401.627,13,17,29,39,401.75909594435836,520.8859552279902,12569.477292633132,401.75909594435836,4
12112,350.724999,15,15,16,20,30.533607837993838,30.533607837993838,54.87046687261543,54.87046687261543,1
12113,43210.695999999996,18,6,15,7,177.3184010361523,626.8060025268958,75102.03448482571,177.3184010361523,2
12114,7325.000000000001,19,21,1,13,131.9415897131029,2556.6926801015547,57556.212072145274,131.9415897131029,5
12115,3411.1479999999997,11,12,5,23,245.22448028979682,1053.7510423641716,35379.53652646402,245.22448028979682,0
12116,1172.001,18,18,27,4,42.440239100607,787.7025532022151,303.86066329961,42.440239100607,4
12117,780.615,19,19,17,3,301.877533389765,456.5147344025905,15968.434797806653,301.877533389765,1
12118,1241.254,12,13,26,12,52.658649643303825,7335.244647329359,101183.95634961277,52.658649643303825,6
12119,556.323,14,14,5,5,27.08428294511857,3525.0990158338777,83785.28912529249,27.08428294511857,6
12120,540.0,1,1,25,52,95.14944799090121,496.7945873166928,34523.583684174824,95.14944799090121,0
12121,330.0,12,12,16,42,75037.2451455575,75037.2451455575,246977.49485820267,75118.53829394064,0
12122,495.037999,15,16,4,48,49.53309381771319,453.2224721308525,59964.59976938646,49.53309381771319,6
12123,16254.632,6,11,5,1,59.72466116517589,239.85396011211688,59.72466116517589,59.72466116517589,3
12124,38350.001,4,15,26,12,164.2937625822909,266.67178961947826,28251.46445781755,164.2937625822909,6
12125,14595.514,11,15,6,6,203.55506735618042,1924.995455787476,49349.364719931866,203.55506735618042,0
12126,4188.182001,10,11,15,33,200.46520524468585,1959.1311779583316,53333.14699417941,200.46520524468585,1
12127,704.889999,16,16,31,31,267.5812909125874,267.5812909125874,33083.499075866814,267.5812909125874,0
12128,4243.169999000002,9,10,17,29,73.1019847805577,82.82427953834946,57626.18286253724,73.1019847805577,0
12129,46831.49000000001,18,7,15,46,55.47928114481671,362.81588235852143,28881.639508947832,55.47928114481671,2
12130,41116.142,16,3,29,35,87.19178831640917,87.19178831640917,26668.168902967314,179.446528375704,1
12131,329.99900099999996,12,12,10,10,54.67322510157774,357.89655339131457,77844.19403486367,54.67322510157774,4
12132,1439.4830000000004,15,16,27,30,42.277870791408965,383.64767895370863,36603.385381579545,42.277870791408965,3
12133,559.0,11,11,17,3,30.160406541206104,128.46464374354395,2522.1711009771325,30.160406541206104,2
12134,66594.485,18,12,17,37,240.32579288214583,1045.9714535688292,12364.65081354455,240.32579288214583,6
12135,22800.0,5,12,17,29,95.09656204115228,1684.3319474164248,18172.981448925748,95.09656204115228,0
12136,378.793999,6,6,31,5,22.000605151480297,22.000605151480297,40964.290894729456,314.8519134128368,1
12137,38999.828,17,4,25,39,92.06707952307622,856.1917126707846,15406.387833305187,92.06707952307622,0
12138,492.991,6,6,20,16,100.29158566621136,100.29158566621136,44817.64402286377,100.29158566621136,3
12139,42063.18300100001,18,6,23,4,414.5141304257296,765.4630472461693,37955.455565858014,414.5141304257296,0
12140,62970.514,15,9,15,50,438.79698598608786,610.4223218708263,8668.398747265914,438.79698598608786,4
12141,48202.192,21,10,3,18,45.71989232434954,5310.179538164404,23883.330967271548,45.71989232434954,2
12142,28533.819000000003,6,14,11,2,166.67522221834562,246.70759401365726,1685.7195563942093,166.67522221834562,2
12143,15481.796,5,10,15,20,177.0045814771869,177.0045814771869,37774.175280957126,234.57606667116704,0
12144,19414.0,6,12,8,2,213.27584056653671,231.40469344175165,10906.589515906933,213.27584056653671,0
12145,6521.319,12,13,10,36,388.2889770243322,1207.190880756991,15098.46439216181,388.2889770243322,6
12146,11566.778001,6,9,3,27,56.33110608664938,113.36278744505398,56.33110608664938,56.33110608664938,0
12147,1145.728,18,18,5,14,626739.6605084323,626739.6605084323,722736.0024576948,698463.8670970034,2
12148,5187.458000000001,18,19,9,2,428.04703941595596,936.337985597509,15290.867289876824,428.04703941595596,0
12149,5662.161,14,15,22,42,121.57851378388052,523.6825639036879,75089.89533217612,121.57851378388052,6
12150,3925.441999,16,17,29,35,277.55989792657743,2131.0284408053053,25692.78763469223,277.55989792657743,1
12151,39148.21900100001,19,6,14,7,64.27994630286113,967.6563564849404,40273.01855508957,64.27994630286113,1
12152,10720.747,18,21,7,6,110.01382603128664,668.4458243499798,35027.00516969299,110.01382603128664,1
12153,52927.63200000001,15,6,13,7,161.9458615212145,965.7352717131304,31467.001529884346,161.9458615212145,0
12154,503.865,11,11,10,36,194.38463162183297,775.0820665592912,74525.89262717793,194.38463162183297,6
12155,23134.511999,7,14,6,45,69.70349962096586,345.06325376322405,48803.331393198234,69.70349962096586,0
12156,10495.966001,6,9,9,14,205.653533277755,205.653533277755,36145.37649290712,242.84791108416383,6
12157,26686.0,21,5,16,11,71.05798001062867,446.60582805841636,71.05798001062867,308.14515061742316,3
12158,9003.397001000001,10,13,20,47,59.412951284579975,502.7045720783648,59.412951284579975,59.412951284579975,0
12159,2606.155,17,17,4,36,287.7700676889397,849.4056976046074,476.26959537960886,287.7700676889397,0
12160,26965.542999999998,21,4,27,9,130.78608169740505,1251.3712031705368,34468.845254655804,130.78608169740505,0
12161,592.8670010000002,5,5,22,12,96.65109077685032,129.19202608898286,90629.10953566186,96.65109077685032,2
12162,4459.716001000002,11,12,11,19,20.324264712026736,1163.2273677949695,405.15006595643433,20.324264712026736,3
12163,31568.327000999998,21,6,5,14,134.4396434716563,284.120857525128,2745.3351983266125,134.4396434716563,2
12164,51481.0,17,7,25,4,25.21180330890705,25.21180330890705,1514.7638169136712,44.97732005831932,3
12165,38537.0,6,17,13,50,349.529096483084,703.2140178828786,3834.543062905049,349.529096483084,2
12166,2774.963999,12,13,6,36,87.32746003857778,698.964830762446,19391.007119696427,87.32746003857778,2
12167,2471.0,13,14,22,51,67.1382592704109,503.9286334150503,67.1382592704109,362.1683493340901,4
12168,7756.662998999999,8,10,3,5,43.07097059156325,468.29808224783983,43.07097059156325,43.07097059156325,4
12169,4441.847001,10,11,6,18,659.0186265400089,1007.3748561938085,13187.05342653774,659.0186265400089,5
12170,1349.999001,10,10,30,39,11.77923106606608,680.7683903190277,36362.84883727857,11.77923106606608,5
12171,80690.23300000001,10,8,5,1,224.63544618191762,2544.596338673747,71004.02239173367,670.5110954261747,3
12172,1570.546,6,6,13,37,124.75792163950602,124.75792163950602,37718.91352649458,221.3410821164164,2
12173,7496.751998999999,16,18,4,18,397.02626312630446,748.5604262651675,37939.942647008094,397.02626312630446,3
12174,4212.909999,13,14,26,34,294.8784434551501,1008.4837969576488,136249.1397178907,294.8784434551501,5
12175,11539.25,9,12,10,2,154.1453036094313,1164.8655899157131,375.1109352666618,154.1453036094313,1
12176,300.051999,13,13,4,18,55.91259175580167,55.91259175580167,165.02535101350642,55.91259175580167,3
12177,15319.294999000002,11,15,7,27,70.01424478515042,784.8924730592232,45453.1965012321,70.01424478515042,4
12178,15045.000000000002,7,11,30,48,66.0009692243754,701.5116396510319,66.0009692243754,66.0009692243754,3
12179,304.8250000000001,14,14,1,35,135.7730492518983,142.5543453654362,41906.636167634904,135.7730492518983,4
12180,1082.596001,13,13,29,48,227.26235656133386,509.1144361520293,1903.836044824062,227.26235656133386,1
12181,430.56999900000005,17,17,15,50,34.219007024420556,34.219007024420556,12560.834165391558,34.219007024420556,3
12182,2814.509,7,8,3,22,112.52078000868065,879.1315128224606,79166.84885635582,112.52078000868065,5
12183,3599.446000000001,11,12,9,45,193.55054792344652,193.55054792344652,35846.996028479465,198.63811660802716,3
12184,2347.538,9,10,11,19,365.1655797004476,425.77944065630334,78301.91110840203,365.1655797004476,3
12185,25941.479000000007,9,16,9,36,286.54830477748675,508.3076306458796,20725.02906242625,286.54830477748675,5
12186,339.8180000000001,11,11,1,39,3741.833601115877,3741.833601115877,129612.02681916664,3741.833601115877,6
12187,1637.671,9,10,1,9,50.34610163335672,50.34610163335672,97.85691962402609,50.34610163335672,2
12188,29340.000000000004,23,7,11,6,739.5538403566986,1614.3162627415948,40653.08761996038,739.5538403566986,5
12189,4820.0,20,21,17,3,124.18599575775886,202.47476064672668,50536.19947161345,124.18599575775886,2
12190,84748.38100000001,11,10,22,16,323.6966822120391,612.9621936309109,27379.92439313848,323.6966822120391,5
12191,3890.999,16,17,17,29,1139.7547993382782,1139.7547993382782,47103.46703212506,1369.0933397711929,0
12192,14343.487999,11,15,27,13,177.69887885817383,3987.3657798366094,15514.76869204094,177.69887885817383,0
12193,4011.405,8,9,27,26,171.0655797096537,3982.139319095433,15508.467459117637,171.0655797096537,1
12194,3648.0,15,16,21,51,48.960624459200154,56.354488308894204,57518.101747527275,48.960624459200154,3
12195,3430.033001,8,9,6,45,1349.2904762980659,121209.39372202462,236567.71942751683,1349.2904762980659,0
12196,41463.45200100001,18,5,9,19,362.20667462895966,4059.438619849744,11661.878156241895,362.20667462895966,1
12197,2691.0,12,12,27,4,190.29197446239044,395.9166669513604,190.29197446239044,190.29197446239044,5
12198,390.0,3,3,22,21,67.349449508341,78.25762489547179,74856.83474436575,67.349449508341,0
12199,2953.573000000001,12,13,31,13,120.20791693851473,577.0968232808883,120.20791693851473,120.20791693851473,4
12200,619.0,16,16,29,5,138.2782992793442,254.2105767142564,39265.09498091084,138.2782992793442,0
12201,6126.06,15,16,15,46,175.6915005883075,317.64345219788,251.6940408719173,175.6915005883075,2
12202,3592.072001,7,8,3,31,22.02500835020036,429.7010161210424,77847.30117066727,22.02500835020036,3
12203,5468.0,12,14,3,1,89.60913961773382,657.4507295936952,89.60913961773382,89.60913961773382,2
12204,488.92100000000005,15,15,3,40,1017941.8981889087,1017941.8981889087,1217068.940057307,1050810.6850099089,1
12205,4479.030000000002,16,17,27,13,192.5370189759589,3476.1979232192134,44103.716533935076,192.5370189759589,0
12206,67441.85299900001,20,15,21,38,400.8971885080695,519.5397398147505,12569.387977099404,400.8971885080695,3
12207,450.823,15,15,15,24,185.7945819881437,2166.9928369266713,6266.522212086639,185.7945819881437,3
12208,515.523,15,15,7,45,135.46618391434228,153.8264986069208,10535.882306801497,135.46618391434228,1
12209,648.6220000000002,14,14,23,4,102.51816096330452,666.7783912877783,23404.037075532946,102.51816096330452,0
12210,4250.553,12,13,24,47,267.84367595504017,980.2542151614432,136230.06885132598,267.84367595504017,4
12211,406.40400000000005,9,9,11,15,3139475.7568423836,3181893.895212188,3359625.6310171643,3139475.7568423836,1
12212,7636.665999000002,17,19,5,1,154.57502154870795,391.64138669274587,154.57502154870795,205.2988811623445,3
12213,436.25,11,11,14,37,26.022783532131104,26.022783532131104,2553.2905585362196,77.70524314868867,3
12214,142909.493999,13,4,21,42,56.05599513137825,660.7841822270768,19073.869500126217,56.05599513137825,5
12215,8597.185000000001,12,14,11,10,1092.692825310407,3251.145645620577,33804.0835690896,1092.692825310407,5
12216,50424.001001,15,5,4,27,30.90384753009168,5293.161917984787,23879.48307960313,30.90384753009168,1
12217,2856.459001,15,16,19,3,271.0581763164276,301.30138800058614,8632.615286088861,271.0581763164276,3
12218,7353.585001,10,12,18,11,128.71673686859415,1253.754602763602,34471.072005020236,128.71673686859415,5
12219,1659.247,15,16,4,31,1315.2249014909196,1628.6737354433637,17404.598594372972,1315.2249014909196,4
12220,479.00000000000006,13,13,24,51,125.7955168363831,749.0401991086226,138185.3826341329,125.7955168363831,6
12221,24424.0,10,17,18,3,86.97214019531314,160.21070986337412,48989.716759758274,86.97214019531314,3
12222,6521.463000000002,4,6,14,50,331.90019288285293,3249.803592647431,11132.402858702631,331.90019288285293,2
12223,5374.621,15,17,21,29,155.53314961747816,791.4618310945817,77645.60356487341,155.53314961747816,4
12224,847.0,13,13,18,51,98.88966912547352,423.97320088154106,89784.69647038043,98.88966912547352,0
12225,16477.584000000006,6,11,3,1,119.13477781653229,491.0665479831218,170.5271328245624,119.13477781653229,1
12226,6574.394,16,18,22,42,159.33099262728402,616.9157930526619,75090.56625723482,159.33099262728402,6
12227,890.0,17,17,9,2,413654.6437659344,465752.7698073259,642240.3351637057,413654.6437659344,1
12228,486.229001,18,18,24,43,7676759.907321637,7676759.907321637,7752727.587768992,7747033.231738322,1
12229,34177.665,7,16,7,45,50.83629763730951,343.2649049001724,30867.511765466836,50.83629763730951,1
12230,41739.161,18,6,30,13,219.99887521255584,1228.1197311998812,30194.05623306661,219.99887521255584,3
12231,320.0,7,7,12,32,202351.19555764672,202351.19555764672,404412.8868321629,238542.21749334375,5
12232,1417.7040000000004,15,15,6,23,50.96102274132454,50.96102274132454,48593.41342073138,50.96102274132454,1
12233,325.0,11,11,24,51,110.52957363294941,1297.5755327343372,38520.67935522129,110.52957363294941,6
12234,480.00000000000006,9,9,25,8,94.92329904392521,1170.1278719839913,40693.62392934087,94.92329904392521,5
12235,6901.174,11,13,9,32,43.360914561316264,575.2625936000156,29533.7758798338,201.9943967813983,2
12236,542.9919990000002,19,19,2,5,10043422.25054719,10043422.25054719,10182660.482311808,10120692.765418062,3
12237,7972.279,16,18,27,43,253.10718909758228,595.3055561607413,10416.22608764602,253.10718909758228,4
12238,2285.222001,20,21,19,33,47.532427648092025,486.41625565167817,30075.11226830237,47.532427648092025,5
12239,87089.0,15,15,27,52,4090.83200205741,4090.83200205741,60321.48746940209,6419.559819545629,2
12240,542.6330009999999,11,11,5,14,134.80574953189034,763.9782118116518,272.933547226388,134.80574953189034,2
12241,20249.218999999997,16,22,28,4,273.67511482498145,2114.1137627496223,22994.160289125597,273.67511482498145,5
12242,29358.127999999997,10,19,21,47,81.21362844894297,587.736612290801,81.21362844894297,226.29480959225188,1
12243,1272.961,3,3,12,19,9414630.170460692,9426148.436538914,9646378.111080663,9414630.170460692,4
12244,15101.530999,16,21,6,36,674.2205545035789,2477.912761949716,4529.041486449821,674.2205545035789,2
12245,521.1940000000002,5,5,10,19,70.55359630885796,184.6505619390782,266.7575420956283,70.55359630885796,2
12246,6204.0,15,16,31,31,610028.1662604209,610089.1554098977,779216.7925485752,610028.1662604209,0
12247,4193.840999999999,5,6,10,15,234.3335012448272,348.39338198514304,36742.59393897213,234.3335012448272,0
12248,1096.258,17,17,9,45,94.83792960995459,94.83792960995459,12543.051691062854,119.55573108746314,3
12249,1058.0,12,12,29,52,132.866093978094,11206.098517373066,65558.51239907082,132.866093978094,4
12250,3288.0,13,14,18,3,350.2748347822161,386.5807175294964,8663.516156764063,350.2748347822161,3
12251,781.999001,13,14,14,19,153.76662806960778,153.76662806960778,97316.74779284383,4725.607341176135,6
12252,2291.9199989999997,11,11,22,12,58.52720903595415,626.0403719019298,58.52720903595415,58.52720903595415,2
12253,514.0,10,10,31,52,59.17825703915742,4275.146018756119,84052.44226854772,59.17825703915742,6
12254,391.398,12,12,20,47,32.716413017995485,341.2132985384642,32.716413017995485,32.716413017995485,0
12255,1162.239001,11,11,2,22,305.52676886162635,1018.7574554855777,136264.6343375267,305.52676886162635,4
12256,2385.0,9,10,29,13,358.91323899094743,3057.391698424813,32807.624571473665,358.91323899094743,2
12257,1078.0,15,15,29,52,13623.371870422927,13623.371870422927,59481.302351016624,16141.715401408392,4
12258,965.0,12,12,22,3,248.46527003298738,2177.658131220158,72804.993738394,1652.620978761732,6
12259,1304.0,19,19,9,19,7678322.521468949,7678322.521468949,7754415.695884422,7748719.301730232,1
12260,1202.333001,16,17,6,14,1427012.6569734197,1427012.6569734197,1664107.8215515662,1428908.8121461344,3
12261,3899.0009999999997,18,19,25,43,282.95853200345886,1515.9001665178864,38308.404245950085,282.95853200345886,2
12262,575.243,5,5,8,23,60.02878865658626,60.02878865658626,48599.544636677405,60.02878865658626,3
12263,35684.549999,18,4,24,12,122.70717437156979,690.6427226133346,34711.074371867246,122.70717437156979,4
12264,1532.260999,5,5,8,23,75.2116717101228,475.4404351433337,49493.65295344657,75.2116717101228,3
